nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	name	
0	1.65449	78.72509	2.70717	0.00000	1.40079	1.63432	3.27271	4.13408	0.24497	0.30170	0.05905	0.67072	0.22946	0.22946	0.00784	0.01711	0.16167	0.01121	164.51394	23	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	CD-31909
0	1.45046	156.00416	2.59716	0.00000	1.40079	0.69030	4.33059	3.18440	0.72681	0.59847	0.03267	0.67072	0.36201	0.36201	0.00995	0.02699	0.06495	0.00564	101.58309	23	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	CD-31909
0	1.35518	2.46113	2.20006	0.00000	2.53779	0.59081	1.16951	5.89495	0.06667	0.16759	0.03593	0.04866	0.02905	0.02905	0.00150	0.00163	63.70548	0.14420	772.87023	24	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	CD-356662
0	0.59600	10.55415	0.12833	0.00000	2.53779	0.87276	5.93057	3.31295	0.17626	0.28957	0.06734	0.04866	0.07669	0.07669	0.00429	0.00431	9.14376	0.26880	461.08616	24	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	CD-356662
0	0.64476	20.17427	0.24411	0.00000	2.53779	4.73120	1.39888	1.38611	0.45089	0.21931	0.02362	0.04866	0.11811	0.11811	0.00651	0.00664	3.85442	0.22548	335.70516	24	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	CD-356662
0	1.87099	34.00180	4.64220	0.00000	2.53779	3.05172	5.36151	6.11565	0.32247	0.20870	0.05394	0.04866	0.16728	0.16728	0.00813	0.00941	1.92171	0.61113	297.30828	24	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	CD-356662
0	1.26210	82.39267	1.68009	0.00000	2.53779	5.98381	1.05375	0.45549	0.71498	0.35100	0.09730	0.04866	0.30178	0.30178	0.01399	0.01698	0.59043	0.08759	178.26515	24	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	CD-356662
0	1.45294	2.95732	9.20424	0.00000	0.76082	5.38398	0.01011	1.50224	0.21993	0.14752	0.05554	1.94056	0.02574	0.02574	0.00119	0.00164	12.85035	0.05307	495.24012	25	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	CD-3811343A
0	0.75724	12.21220	0.31310	0.00000	0.76082	2.05768	5.68528	3.03925	0.04418	0.00663	0.05266	1.94056	0.06625	0.06625	0.00379	0.00423	1.93964	0.12812	324.77182	25	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	CD-3811343A
0	2.31489	61.52118	14.83106	0.00000	0.76082	2.11176	5.79568	0.13664	0.37372	0.16217	0.06589	1.94056	0.19468	0.19468	0.01207	0.01242	0.22460	0.44579	170.45089	25	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	CD-3811343A
0	2.23296	24.43159	11.80549	0.00000	1.90807	0.24391	2.62527	5.16400	0.75111	0.20121	0.06622	4.10681	0.09305	0.09305	0.00199	0.00592	0.56753	0.00424	170.62942	26	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	CD-3811343B
0	1.44464	45.02972	1.94262	0.00000	1.90807	2.66174	2.41462	4.58992	0.41479	0.05504	0.02655	4.10681	0.13987	0.13987	0.00696	0.00890	0.25114	0.07081	172.33068	26	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	CD-3811343B
0	2.40344	189.28021	14.52661	0.00000	1.90807	3.80326	5.61696	6.12222	0.02378	0.56721	0.04667	4.10681	0.36431	0.36431	0.01668	0.02318	0.03702	0.74604	121.35368	26	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	CD-3811343B
0	1.39753	5.97925	2.24617	0.00000	2.49986	4.85853	0.51956	5.75886	0.02268	0.13283	0.00872	0.95430	0.04115	0.04115	0.00371	0.00371	5.02633	0.31974	414.35829	27	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	CD-561032A
0	0.79636	18.31479	0.20254	0.00000	2.49986	0.23388	2.18441	4.49453	0.23123	0.02948	0.01454	0.95430	0.08680	0.08680	0.00761	0.00782	1.12991	0.21145	268.69805	27	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	CD-561032A
0	1.33740	33.78121	3.69518	0.00000	2.49986	4.57416	2.64565	5.45271	0.64419	0.07904	0.01857	0.95430	0.13054	0.13054	0.00958	0.01176	0.49951	0.08329	180.71526	27	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	CD-561032A
0	1.33074	80.84293	3.00300	0.00000	2.49986	2.10578	2.69968	5.20672	0.69470	0.57421	0.06562	0.95430	0.23356	0.23356	0.01687	0.02105	0.15605	0.07821	130.03146	27	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	CD-561032A
0	1.29069	1.06160	1.20560	0.00000	1.11839	5.40106	0.51704	5.89479	0.51522	0.29956	0.09181	123.63721	0.01150	0.01150	0.00103	0.00104	37.15133	0.26274	573.36767	28	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	CD-561032B
0	2.24982	11.16465	4.09898	0.00000	1.11839	0.03791	4.16322	2.62700	0.58268	0.23544	0.04887	123.63721	0.05520	0.05520	0.00448	0.00498	1.61236	0.13081	252.07829	28	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	CD-561032B
0	0.99015	51.57565	0.77989	0.00000	1.11839	2.45334	5.59574	5.90659	0.75075	0.19600	0.07055	123.63721	0.15312	0.15312	0.00853	0.01381	0.20957	0.81633	133.05930	28	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	CD-561032B
0	2.68769	45.34519	3.13020	0.00000	2.20509	0.86944	5.36695	0.18706	0.74159	0.16979	0.00328	139.63708	0.21336	0.21336	0.01539	0.01824	2.32296	0.63369	244.98660	29	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	CD-571079
0	1.77598	101.61779	1.28300	0.00000	2.20509	3.17967	4.33914	5.66697	0.58460	0.53135	0.01790	139.63708	0.36537	0.36537	0.02801	0.03123	0.79212	0.57115	210.79840	29	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	CD-571079
0	5.90955	230.68880	24.90992	0.00000	2.20509	2.39714	0.52096	6.09266	0.13865	0.35789	0.08050	139.63708	0.63111	0.63111	0.05208	0.05395	0.26549	0.19857	192.46899	29	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	CD-571079
0	1.08862	8.35911	4.64220	0.00000	0.52282	0.04339	4.01285	1.09513	0.69795	0.48002	0.05085	0.48309	0.05940	0.05940	0.00297	0.00335	5.91898	0.58312	321.83632	30	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	CPD-354332
0	1.51423	45.87741	4.73949	0.00000	0.52282	2.50518	1.58072	2.30945	0.64561	0.57061	0.06340	0.48309	0.18481	0.18481	0.00980	0.01042	0.61140	0.50679	189.89150	30	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	CPD-354332
0	1.23931	7.11542	6.33642	0.00000	0.19770	3.73560	4.53092	5.69792	0.19829	0.29277	0.08889	0.37294	0.03571	0.03571	0.00183	0.00185	1.27032	0.39223	279.59969	31	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	FBS1415+456
0	1.05422	12.15147	1.98333	0.00000	0.19770	5.80691	2.93443	1.42952	0.66934	0.00109	0.03160	0.37294	0.05103	0.05103	0.00259	0.00264	0.62231	0.41606	187.45692	31	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	FBS1415+456
0	1.75860	46.16867	5.83192	0.00000	0.19770	4.63998	4.59357	4.41408	0.70463	0.02377	0.02576	0.37294	0.12424	0.12424	0.00641	0.00643	0.10497	0.27953	116.79039	31	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	FBS1415+456
0	0.64764	155.60932	0.15467	0.00000	0.19770	1.60348	3.54812	1.61799	0.09570	0.07519	0.03141	0.37294	0.27929	0.27929	0.01422	0.01445	0.02077	0.41155	103.03830	31	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	FBS1415+456
0	1.73391	21.84734	7.63688	0.00000	1.59282	5.81906	6.20109	3.24045	0.65561	0.46289	0.02300	1.63593	0.08636	0.08636	0.00459	0.00459	0.65875	0.32673	192.08715	32	0.24300	0.18000	3100.00000	18.79879	M	176.91978	0.25558	270.63592	59.06986	G10-49
0	1.02357	107.09600	1.20560	0.00000	1.59282	3.22988	4.03732	4.99725	0.26712	0.55376	0.09297	1.63593	0.24922	0.24922	0.01226	0.01326	0.07911	0.15147	136.57383	32	0.24300	0.18000	3100.00000	18.79879	M	176.91978	0.25558	270.63592	59.06986	G10-49
0	1.36029	15.89627	2.24617	0.00000	2.46801	1.90583	4.65563	1.50707	0.18961	0.15522	0.03862	12.28395	0.07898	0.07898	0.00475	0.00476	1.36475	0.35669	285.42404	33	0.29100	0.26000	3250.00000	16.58342	M	203.18585	16.81086	347.85921	75.93751	G63-36A
0	2.08419	15.27285	2.02490	0.00000	2.37346	3.71658	5.93232	2.67063	0.49025	0.07022	0.00154	1.99580	0.06803	0.06803	0.00354	0.00411	1.06176	0.10606	238.72585	34	0.24300	0.18000	3100.00000	16.56320	M	203.18648	16.81146	347.86269	75.93756	G63-36B
0	2.68545	7.67428	3.77263	0.00000	2.33427	3.88324	3.60819	0.42979	0.00505	0.44150	0.03352	149.24312	0.04860	0.04860	0.00212	0.00256	3.60355	0.65262	382.98902	35	0.29100	0.26000	3250.00000	18.95907	M	217.07323	5.31272	353.84936	58.25758	G65-53
0	0.81594	11.10961	0.31966	0.00000	2.33427	2.49235	5.90647	2.37904	0.30105	0.28725	0.06353	149.24312	0.06220	0.06220	0.00248	0.00328	2.20047	0.06160	309.95230	35	0.29100	0.26000	3250.00000	18.95907	M	217.07323	5.31272	353.84936	58.25758	G65-53
0	1.04730	38.33778	1.39399	0.00000	2.33427	0.90872	1.76065	5.63897	0.32388	0.15842	0.05334	149.24312	0.14203	0.14203	0.00570	0.00749	0.42197	0.06353	203.41310	35	0.29100	0.26000	3250.00000	18.95907	M	217.07323	5.31272	353.84936	58.25758	G65-53
0	1.43128	89.22516	3.69518	0.00000	2.33427	4.23109	5.41923	4.54008	0.45020	0.32691	0.03370	149.24312	0.24943	0.24943	0.01223	0.01316	0.13681	0.52414	145.75945	35	0.29100	0.26000	3250.00000	18.95907	M	217.07323	5.31272	353.84936	58.25758	G65-53
0	1.07004	146.62510	0.74820	0.00000	2.33427	0.71861	5.68922	0.48727	0.53033	0.29964	0.09055	149.24312	0.34735	0.34735	0.01827	0.01832	0.07055	0.35772	118.74819	35	0.29100	0.26000	3250.00000	18.95907	M	217.07323	5.31272	353.84936	58.25758	G65-53
0	1.65023	10.08504	3.54503	0.00000	2.62977	6.20353	5.48914	1.64126	0.02785	0.29927	0.05051	1.44358	0.05831	0.05831	0.00286	0.00307	2.50348	0.15648	347.63436	36	0.29100	0.26000	3250.00000	18.97623	M	217.08966	5.31703	353.87743	58.24933	G65-54
0	2.08712	60.53370	3.93242	0.00000	2.58191	3.45409	5.55336	3.59752	0.53832	0.13853	0.03662	2.34505	0.19259	0.19259	0.01212	0.01225	0.22950	0.24980	158.79430	37	0.29100	0.26000	3250.00000	15.72520	M	17.98161	4.91811	132.48051	-57.57330	G70-43
0	1.59618	2.11102	3.69518	0.00000	1.73632	1.70274	4.65332	4.91437	0.37765	0.57681	0.09960	6.11145	0.01819	0.01819	0.00116	0.00118	14.85695	0.39169	485.33811	38	0.24300	0.18000	3100.00000	15.47353	M	17.99162	4.90346	132.50297	-57.58630	G70-44
0	0.68051	4.12293	0.22938	0.00000	0.78693	2.26283	0.03053	2.62822	0.15036	0.47095	0.07369	309.12721	0.03212	0.03212	0.00155	0.00164	8.25097	0.17127	452.88563	39	0.29100	0.26000	3250.00000	19.53266	M	39.19882	32.07218	147.59394	-25.70522	G74-34A
0	1.26185	31.65955	1.64560	0.00000	0.78693	4.61649	4.52901	1.48543	0.23130	0.33583	0.05627	309.12721	0.12502	0.12502	0.00629	0.00640	0.54464	0.41797	223.88222	39	0.29100	0.26000	3250.00000	19.53266	M	39.19882	32.07218	147.59394	-25.70522	G74-34A
0	1.90804	47.50777	2.88098	0.00000	0.78693	2.62905	2.88920	3.42283	0.78879	0.31763	0.03053	309.12721	0.16386	0.16386	0.00839	0.00839	0.31703	0.30817	141.58168	39	0.29100	0.26000	3250.00000	19.53266	M	39.19882	32.07218	147.59394	-25.70522	G74-34A
0	1.30422	125.74098	1.90274	0.00000	0.78693	6.20511	0.74243	6.05772	0.45153	0.14957	0.05276	309.12721	0.31353	0.31353	0.01504	0.01605	0.08659	0.16301	129.93072	39	0.29100	0.26000	3250.00000	19.53266	M	39.19882	32.07218	147.59394	-25.70522	G74-34A
0	3.63161	9.95627	9.59409	0.00000	2.52312	2.87096	5.70913	1.83624	0.10821	0.57550	0.09751	0.04706	0.05781	0.05781	0.00246	0.00296	2.54674	0.09204	341.67683	40	0.29100	0.26000	3250.00000	19.55539	M	39.19936	32.07263	147.59418	-25.70462	G74-34B
0	2.54454	2.17610	5.59494	0.00000	0.07459	3.34215	5.25082	5.40413	0.58918	0.49062	0.09913	1.70001	0.02098	0.02098	0.00125	0.00125	19.34375	0.35422	467.30705	41	0.29100	0.26000	3250.00000	16.72730	M	167.83115	43.41733	167.53535	64.04729	G122-2A
0	1.42563	10.16635	2.06734	0.00000	0.07459	2.97211	0.63164	0.49650	0.56129	0.52316	0.08420	1.70001	0.05862	0.05862	0.00350	0.00350	2.47682	0.28536	284.16490	41	0.29100	0.26000	3250.00000	16.72730	M	167.83115	43.41733	167.53535	64.04729	G122-2A
0	0.57667	45.93470	0.22938	0.00000	0.07459	3.79379	4.55728	5.22808	0.69409	0.26230	0.02765	1.70001	0.16022	0.16022	0.00958	0.00958	0.33158	0.33157	157.07315	41	0.29100	0.26000	3250.00000	16.72730	M	167.83115	43.41733	167.53535	64.04729	G122-2A
0	1.34293	65.46251	1.78795	0.00000	0.07459	5.18846	0.22193	4.27845	0.32312	0.57468	0.02588	1.70001	0.20290	0.20290	0.01210	0.01213	0.20676	0.35558	170.23399	41	0.29100	0.26000	3250.00000	16.72730	M	167.83115	43.41733	167.53535	64.04729	G122-2A
0	1.35715	155.40808	4.36214	0.00000	0.07459	5.54948	4.08189	4.86614	0.22021	0.51680	0.09786	1.70001	0.36109	0.36109	0.02157	0.02159	0.06529	0.30140	132.20625	41	0.29100	0.26000	3250.00000	16.72730	M	167.83115	43.41733	167.53535	64.04729	G122-2A
0	0.78623	1.78702	0.43633	0.00000	1.66313	0.56069	5.38843	1.92963	0.53540	0.51374	0.08991	5.73834	0.02124	0.02124	0.00066	0.00127	46.30429	0.01650	599.41689	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	2.59305	4.53975	9.20424	0.00000	1.66313	5.51330	2.57742	5.00856	0.37520	0.11483	0.05550	5.73834	0.03954	0.03954	0.00066	0.00237	13.35829	0.00239	473.07066	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	0.53524	6.43051	0.03934	0.00000	1.66313	0.91189	0.13308	5.28286	0.06990	0.52445	0.01205	5.73834	0.04987	0.04987	0.00194	0.00298	8.39717	0.79519	465.28553	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	2.42375	9.83854	4.45356	0.00000	1.66313	5.05474	1.95364	3.87343	0.48894	0.40514	0.08688	5.73834	0.06621	0.06621	0.00356	0.00396	4.76306	0.56874	347.65157	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	1.07495	87.19632	1.94262	0.00000	1.66313	3.08375	6.17696	3.53240	0.11298	0.25093	0.06988	5.73834	0.28357	0.28357	0.01629	0.01697	0.25969	0.47061	192.82023	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	0.55339	113.31066	0.16460	0.00000	1.66313	3.79751	1.55340	5.52836	0.05632	0.26627	0.03784	5.73834	0.33768	0.33768	0.01416	0.02020	0.18313	0.04676	179.45328	42	0.39300	0.40000	3500.00000	16.71274	M	167.83259	43.41751	167.53379	64.04810	G122-2B
0	2.21503	7.11256	4.73949	0.00000	1.17139	4.04449	5.75687	3.54182	0.62342	0.39173	0.02108	4.31702	0.04087	0.04087	0.00232	0.00234	2.94139	0.26252	285.53328	43	0.24300	0.18000	3100.00000	17.48765	M	142.23214	-7.36996	240.54588	30.09390	G161-34
0	2.38729	26.39953	5.14948	0.00000	1.17139	3.89246	3.36955	5.83594	0.60566	0.38754	0.06415	4.31702	0.09798	0.09798	0.00549	0.00560	0.51183	0.22452	186.55317	43	0.24300	0.18000	3100.00000	17.48765	M	142.23214	-7.36996	240.54588	30.09390	G161-34
0	1.75336	106.45007	3.26278	0.00000	1.17139	0.25717	4.53187	3.08380	0.13594	0.44830	0.06805	4.31702	0.24821	0.24821	0.00632	0.01419	0.07975	0.01023	142.60072	43	0.24300	0.18000	3100.00000	17.48765	M	142.23214	-7.36996	240.54588	30.09390	G161-34
0	1.19898	15.54638	2.11067	0.00000	1.31479	5.40671	5.38215	4.96726	0.22707	0.05243	0.03027	142.78378	0.09928	0.09928	0.00468	0.00736	5.45570	0.80536	398.84219	44	0.53500	0.54000	3800.00000	13.48574	M	89.90730	58.59301	154.92829	16.57228	G192-11
0	1.51932	74.93239	1.61182	0.00000	1.31479	4.65761	1.90623	2.39489	0.49436	0.35827	0.01203	142.78378	0.28328	0.28328	0.00971	0.02101	0.67008	0.89824	212.34744	44	0.53500	0.54000	3800.00000	13.48574	M	89.90730	58.59301	154.92829	16.57228	G192-11
0	2.47246	190.10772	14.22840	0.00000	1.31479	1.66998	3.45630	0.65687	0.47706	0.52286	0.08565	142.78378	0.52695	0.52695	0.02350	0.03907	0.19365	0.82622	157.00830	44	0.53500	0.54000	3800.00000	13.48574	M	89.90730	58.59301	154.92829	16.57228	G192-11
0	2.01637	8.92425	7.48011	0.00000	2.41185	1.57536	0.12069	5.45672	0.61304	0.15536	0.06728	0.28988	0.04755	0.04755	0.00317	0.00352	2.17349	0.56477	266.53764	45	0.24300	0.18000	3100.00000	13.50742	M	89.98202	58.57089	154.96646	16.59813	G192-12
0	1.25748	24.24468	2.44048	0.00000	2.41185	5.99753	5.69857	3.50329	0.60529	0.39282	0.08531	0.28988	0.09257	0.09257	0.00678	0.00685	0.57337	0.24808	191.96911	45	0.24300	0.18000	3100.00000	13.50742	M	89.98202	58.57089	154.96646	16.59813	G192-12
0	3.59190	97.41196	14.83106	0.00000	2.41185	1.08663	2.22000	4.88044	0.67915	0.23947	0.00515	0.28988	0.23396	0.23396	0.01514	0.01732	0.08976	0.11364	114.65808	45	0.24300	0.18000	3100.00000	13.50742	M	89.98202	58.57089	154.96646	16.59813	G192-12
0	0.56404	7.02931	0.08131	0.00000	1.54459	5.62615	3.87893	1.38652	0.54288	0.10613	0.06236	135.29402	0.04055	0.04055	0.00188	0.00357	2.98793	0.86808	300.88748	46	0.24300	0.18000	3100.00000	11.35753	M	274.51417	38.77618	66.18567	22.72295	G204-57
0	2.59752	12.24452	5.48009	0.00000	1.54459	0.40272	2.22714	3.90865	0.50497	0.53554	0.00661	135.29402	0.05871	0.05871	0.00511	0.00517	1.42560	0.39515	255.10035	46	0.24300	0.18000	3100.00000	11.35753	M	274.51417	38.77618	66.18567	22.72295	G204-57
0	1.98450	44.51851	2.44048	0.00000	1.54459	3.26443	0.49889	2.47596	0.72583	0.05659	0.09330	135.29402	0.13881	0.13881	0.01205	0.01222	0.25500	0.23974	143.11765	46	0.24300	0.18000	3100.00000	11.35753	M	274.51417	38.77618	66.18567	22.72295	G204-57
0	2.45023	198.79774	5.48009	0.00000	1.54459	1.12941	3.22548	5.07565	0.54745	0.09625	0.02904	135.29402	0.37642	0.37642	0.01435	0.03314	0.03468	0.00934	98.50982	46	0.24300	0.18000	3100.00000	11.35753	M	274.51417	38.77618	66.18567	22.72295	G204-57
0	1.55107	7.44160	6.60480	0.00000	1.97445	1.51351	2.04350	2.03450	0.78531	0.54652	0.08133	26.58497	0.04761	0.04761	0.00282	0.00419	3.75455	0.78086	263.72254	47	0.29100	0.26000	3250.00000	11.35677	M	274.51761	38.77572	66.18606	22.72025	G204-58
0	1.71576	21.15621	3.61933	0.00000	1.97445	2.94871	0.51093	2.26425	0.40260	0.11893	0.03258	26.58497	0.09556	0.09556	0.00794	0.00841	0.93224	0.17101	240.43727	47	0.29100	0.26000	3250.00000	11.35677	M	274.51761	38.77572	66.18606	22.72025	G204-58
0	1.67009	53.26572	3.77263	0.00000	1.97445	1.18616	4.45417	1.21312	0.36474	0.37550	0.01296	26.58497	0.17685	0.17685	0.01319	0.01557	0.27218	0.63002	179.47542	47	0.29100	0.26000	3250.00000	11.35677	M	274.51761	38.77572	66.18606	22.72025	G204-58
0	1.23879	112.44945	1.00030	0.00000	1.97445	5.89236	0.52285	4.96385	0.63692	0.27427	0.02937	26.58497	0.29103	0.29103	0.01931	0.02563	0.10050	0.71871	121.64559	47	0.29100	0.26000	3250.00000	11.35677	M	274.51761	38.77572	66.18606	22.72025	G204-58
0	1.27440	23.65214	11.09328	0.00000	1.69894	2.68277	6.23579	0.00477	0.15466	0.45645	0.07817	1.26805	0.11882	0.11882	0.01001	0.01002	1.47899	0.33973	294.30904	48	0.39300	0.40000	3500.00000	11.85441	M	145.64517	70.03388	141.86103	39.42019	G236-1
0	0.88126	2.17739	0.34018	0.00000	0.75032	3.89324	5.80674	0.02881	0.77579	0.39018	0.04542	3.19386	0.02099	0.02099	0.00169	0.00177	19.32851	0.47985	401.57711	49	0.29100	0.26000	3250.00000	11.87706	M	145.71553	70.03941	141.83835	39.43754	G236-2
0	1.91886	6.54482	3.77263	0.00000	0.75032	5.15190	1.39118	5.04093	0.41554	0.09592	0.03122	3.19386	0.04371	0.04371	0.00366	0.00368	4.45570	0.26936	353.56669	49	0.29100	0.26000	3250.00000	11.87706	M	145.71553	70.03941	141.83835	39.43754	G236-2
0	2.37640	79.94437	7.63688	0.00000	0.75032	3.81028	4.76151	4.28359	0.06026	0.38125	0.09468	3.19386	0.23182	0.23182	0.01888	0.01952	0.15839	0.20217	172.87747	49	0.29100	0.26000	3250.00000	11.87706	M	145.71553	70.03941	141.83835	39.43754	G236-2
0	1.76953	16.08776	2.29325	0.00000	1.81702	1.99398	0.19168	1.96217	0.61311	0.19765	0.06003	1.14021	0.09698	0.09698	0.00296	0.00504	3.59808	0.02518	302.32155	50	0.46000	0.47000	3650.00000	19.24909	M	3.41130	80.66579	121.32852	17.91191	G242-48
0	1.32770	40.68778	2.65160	0.00000	1.81702	5.61501	2.42045	1.26414	0.36493	0.44287	0.03412	1.14021	0.18002	0.18002	0.00809	0.00935	1.04419	0.60974	251.16252	50	0.46000	0.47000	3650.00000	19.24909	M	3.41130	80.66579	121.32852	17.91191	G242-48
0	1.51817	52.31590	2.29325	0.00000	0.13299	6.02819	2.32155	4.86533	0.44331	0.17656	0.04728	317.42606	0.15458	0.15458	0.00774	0.00779	0.20562	0.26795	161.89230	51	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	G249-27
0	0.85433	5.02297	0.90176	0.00000	1.23323	4.81019	1.27358	1.77798	0.37890	0.07774	0.03697	10.08753	0.03664	0.03664	0.00184	0.00184	6.34113	0.27704	392.09002	52	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	G249-28
0	0.63452	0.98770	0.17157	0.00000	1.29982	5.17142	0.59507	3.73605	0.78949	0.45875	0.03486	1.87526	0.01690	0.01690	0.00048	0.00107	500.73337	0.90469	891.81413	53	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	HD4378A
0	1.45931	35.78187	2.39038	0.00000	1.29982	4.12766	0.12798	2.33979	0.34130	0.57158	0.09633	1.87526	0.18504	0.18504	0.00939	0.01175	4.17721	0.07719	358.46597	53	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	HD4378A
0	0.55661	327.08771	0.44547	0.00000	1.29982	1.66684	3.01890	1.34520	0.02625	0.17115	0.08323	1.87526	0.80896	0.80896	0.02178	0.05137	0.21855	0.91440	189.04008	53	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	HD4378A
0	0.53308	3.30650	0.22938	0.00000	2.94347	0.60560	5.74640	2.67465	0.22139	0.36190	0.09382	261.45295	0.03724	0.03724	0.00233	0.00237	76.25312	0.23970	772.58905	54	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	HD4378B
0	0.93053	266.49631	1.02127	0.00000	2.94347	5.98447	5.32898	3.61053	0.50724	0.02591	0.00095	261.45295	0.69483	0.69483	0.04398	0.04416	0.21903	0.27375	159.52786	54	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	HD4378B
0	1.02740	70.55424	1.15661	0.00000	2.31899	2.64805	4.91045	3.56427	0.66678	0.18874	0.00135	27.05793	0.29813	0.29813	0.01228	0.01529	2.33919	0.07867	261.51872	55	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	HD15468
0	1.54064	29.95700	6.88456	0.00000	0.66481	1.01636	3.72996	0.80244	0.56681	0.29800	0.06266	0.86464	0.16999	0.16999	0.00700	0.00881	7.88775	0.68245	378.40857	56	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	HD21209
0	1.13475	104.05364	1.51458	0.00000	0.66481	3.54494	3.56952	2.43371	0.21947	0.22887	0.08599	0.86464	0.38987	0.38987	0.01990	0.02020	1.49948	0.40818	289.49198	56	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	HD21209
0	0.75623	416.84348	0.25978	0.00000	0.66481	1.41787	3.45031	1.29805	0.30554	0.42299	0.00869	0.86464	0.98339	0.98339	0.04012	0.05095	0.23568	0.68924	177.02942	56	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	HD21209
0	0.98151	11.97439	0.63380	0.00000	1.22836	4.24952	1.62635	6.27857	0.77961	0.17098	0.02672	0.24662	0.08592	0.08592	0.00151	0.00445	10.76598	0.00434	345.43580	57	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	HD21209B
