nstar	snr_ref	snr_t6	ratio	ratio_equal_area	in_ref_top50
1912	0.752463	0.859093	1.14171	0.932509	False
1913	1.20639	1.50854	1.25046	1.02133	False
1914	0.674955	0.808406	1.19772	0.978256	False
1915	0.983712	1.22323	1.24349	1.01564	False
1916	1.09289	1.46688	1.34221	1.09627	False
1917	0.88657	1.17043	1.32018	1.07828	False
1918	1.98851	2.63821	1.32673	1.08363	False
1919	3.00421	4.03279	1.34238	1.09641	False
1920	1.13973	1.44879	1.27118	1.03825	False
1921	5.09954	7.65374	1.50087	1.22586	False
1922	3.78831	5.72341	1.51081	1.23398	False
1923	1.19368	1.4556	1.21942	0.995986	False
1924	5.27672	7.44033	1.41003	1.15167	False
1925	2.59958	3.32955	1.2808	1.04612	False
1926	1.56544	1.95377	1.24807	1.01938	False
1928	0.917269	0.987829	1.07692	0.879597	False
1929	1.45226	1.99266	1.37211	1.12069	False
1930	0.994115	1.19051	1.19755	0.978122	False
1931	0.973894	1.3118	1.34696	1.10015	False
1933	1.21841	1.61038	1.32171	1.07953	False
1934	0.995429	1.41264	1.41913	1.1591	False
1935	0.984717	1.05489	1.07127	0.874975	False
1936	0.949056	1.08769	1.14608	0.93608	False
1937	1.75989	2.28207	1.29671	1.05911	False
1938	0.923957	1.18552	1.28309	1.04798	False
1939	3.50554	4.5264	1.29121	1.05462	False
1940	0.831089	1.05631	1.271	1.03811	False
1941	1.53247	2.04173	1.33231	1.08819	False
1942	0.766313	0.942235	1.22957	1.00427	False
1943	2.04027	2.86435	1.40391	1.14667	False
1944	5.66536	5.96156	1.05228	0.85947	False
1945	2.86916	3.70796	1.29235	1.05555	False
1946	4.44066	6.38922	1.4388	1.17516	False
1947	2.66464	3.47951	1.30581	1.06654	False
1948	3.40722	5.35629	1.57204	1.28399	False
1949	0.819656	0.964381	1.17657	0.960982	False
1950	1.94383	2.64338	1.35988	1.11071	False
1951	2.68918	3.68977	1.37208	1.12067	False
1952	0.57743	0.635025	1.09974	0.898234	False
1953	2.39928	3.15082	1.31324	1.07261	False
1954	2.87988	3.5431	1.23029	1.00486	False
1955	1.6126	2.151	1.33387	1.08946	False
1956	1.57175	1.95982	1.2469	1.01843	False
1957	5.43657	8.12232	1.49402	1.22026	False
1958	2.2848	2.71854	1.18984	0.971821	False
1959	2.57239	3.54667	1.37874	1.12611	False
1962	0.801441	1.02673	1.28111	1.04637	False
1963	0.540965	0.585886	1.08304	0.88459	False
1965	2.81606	3.60697	1.28086	1.04616	False
1966	1.34722	1.65378	1.22755	1.00262	False
1967	1.12519	1.44323	1.28265	1.04763	False
1968	1.15024	1.47925	1.28603	1.05039	False
1970	1.21427	1.55716	1.28238	1.04741	False
1971	2.45533	3.49976	1.42537	1.1642	False
1972	2.25674	3.26734	1.44782	1.18253	False
1973	0.921102	1.14045	1.23813	1.01127	False
1974	3.06441	3.96799	1.29486	1.0576	False
1975	1.00284	1.32237	1.31863	1.07701	False
1976	3.47653	4.53054	1.30318	1.06439	False
1977	1.12806	1.52765	1.35423	1.10609	False
1978	0.404386	0.482483	1.19312	0.974504	False
1980	1.00643	1.36421	1.35549	1.10712	False
1981	1.01105	1.34355	1.32888	1.08538	False
1982	1.11079	1.30921	1.17863	0.962668	False
1983	1.48944	1.92384	1.29165	1.05498	False
1984	0.892408	1.02105	1.14415	0.934508	False
1986	1.38073	1.69014	1.22409	0.999797	False
1987	1.07855	1.41289	1.30999	1.06996	False
1988	4.75066	6.48777	1.36566	1.11542	False
1989	0.899865	1.14495	1.27235	1.03922	False
1990	5.59111	8.47394	1.51561	1.2379	False
1991	3.30694	4.62856	1.39965	1.14319	False
1992	1.10229	1.34219	1.21765	0.994534	False
1993	2.65347	3.59239	1.35384	1.10578	False
1994	0.759897	0.959767	1.26302	1.0316	False
1995	0.264424	0.336508	1.27261	1.03942	False
1996	0.72928	0.888088	1.21776	0.994626	False
1997	0.732665	0.984926	1.34431	1.09798	False
1998	1.25161	1.57086	1.25507	1.0251	False
1999	0.257766	0.285182	1.10636	0.903637	False
2000	1.01019	1.21335	1.2011	0.981021	False
2001	1.11283	1.51896	1.36496	1.11485	False
2003	0.725089	0.873261	1.20435	0.983674	False
2004	1.21396	1.67189	1.37722	1.12487	False
2005	1.17116	1.44495	1.23378	1.00771	False
2006	0.984893	1.2396	1.25861	1.02799	False
2007	0.902607	1.17168	1.29811	1.06025	False
2008	0.979564	1.3091	1.33641	1.09154	False
2009	1.23278	1.55989	1.26535	1.0335	False
2010	1.34768	1.84347	1.36788	1.11724	False
2011	1.24925	1.52363	1.21964	0.996162	False
2012	3.62322	5.40228	1.49102	1.21781	False
2013	1.34963	1.75384	1.2995	1.06139	False
2014	0.927811	1.05888	1.14127	0.932149	False
2015	0.648416	0.794288	1.22497	1.00051	False
2016	1.96238	2.37591	1.21073	0.988885	False
2017	1.07681	1.41421	1.31333	1.07269	False
2018	2.04025	2.7876	1.36631	1.11595	False
2019	1.82776	2.34195	1.28132	1.04654	False
2020	1.42731	1.79473	1.25742	1.02702	False
2021	0.643819	0.723288	1.12343	0.917584	False
2022	1.57015	2.04793	1.30429	1.0653	False
2023	1.5415	1.89082	1.22661	1.00185	False
2024	0.70386	0.882323	1.25355	1.02386	False
2025	1.42556	1.92268	1.34872	1.10159	False
2026	1.10658	1.4221	1.28513	1.04965	False
2027	3.28537	4.27523	1.30129	1.06285	False
2028	1.25742	1.69285	1.34629	1.0996	False
2029	1.20292	1.35943	1.13011	0.923038	False
2030	1.8076	2.48336	1.37384	1.12211	False
2031	0.720151	0.916229	1.27227	1.03915	False
2032	0.628222	0.791954	1.26063	1.02964	False
2033	0.689694	0.84167	1.22035	0.996745	False
2034	0.708992	0.823875	1.16204	0.949114	False
2035	0.969769	1.1068	1.1413	0.932175	False
2036	4.18548	5.76061	1.37633	1.12414	False
2037	0.658997	0.824976	1.25187	1.02248	False
2038	2.65826	3.38847	1.2747	1.04113	False
2039	0.958757	1.26548	1.31991	1.07806	False
2040	0.818328	1.15636	1.41308	1.15416	False
2041	1.56988	2.16208	1.37722	1.12487	False
2042	0.663087	0.773717	1.16684	0.953038	False
2043	0.954783	1.20464	1.26169	1.03051	False
2044	0.636574	0.791285	1.24304	1.01527	False
2045	0.655996	0.93651	1.42762	1.16603	False
2046	1.92909	2.56643	1.33039	1.08662	False
2047	1.18396	1.32104	1.11578	0.911332	False
2049	4.46157	6.40533	1.43567	1.17261	False
2050	1.38744	1.59901	1.15249	0.941314	False
2051	1.24523	1.5437	1.23969	1.01254	False
2054	1.19717	1.38686	1.15846	0.946189	False
2055	0.634901	0.792322	1.24795	1.01928	False
2056	1.1191	1.36538	1.22007	0.99651	False
2057	1.09177	1.25939	1.15354	0.94217	False
2058	0.656344	0.866371	1.32	1.07813	False
2059	1.04855	1.3174	1.2564	1.02619	False
2060	0.627699	0.843478	1.34376	1.09754	False
2061	0.738634	0.882036	1.19414	0.975338	False
2063	1.96769	2.4276	1.23373	1.00767	False
2064	1.49429	2.02798	1.35715	1.10848	False
2065	2.89916	3.7997	1.31062	1.07047	False
2066	1.34984	1.74631	1.29372	1.05667	False
2067	0.710454	0.915955	1.28925	1.05302	False
2069	0.372909	0.317123	0.850403	0.694582	False
2070	0.917628	1.03071	1.12323	0.91742	False
2071	1.33469	1.7784	1.33245	1.0883	False
2072	0.988259	1.25009	1.26494	1.03316	False
2073	1.45149	1.74709	1.20365	0.983104	False
2074	1.24026	1.53294	1.23598	1.00951	False
2075	0.545446	0.639737	1.17287	0.957961	False
2076	0.694049	0.951517	1.37096	1.11976	False
2077	0.702847	0.903198	1.28506	1.04959	False
2078	1.64285	1.99122	1.21205	0.989962	False
2079	1.07216	1.50682	1.40541	1.14789	False
2080	1.63482	2.10328	1.28655	1.05081	False
2081	0.896316	1.04701	1.16813	0.95409	False
2082	1.41045	1.74011	1.23373	1.00767	False
2083	0.959377	1.23309	1.28531	1.0498	False
2084	1.40806	1.76484	1.25339	1.02373	False
2085	0.869195	1.18471	1.36299	1.11325	False
2086	2.61328	3.11598	1.19236	0.973885	False
2087	2.51411	3.63356	1.44526	1.18044	False
2088	1.16643	1.41077	1.20949	0.987868	False
2089	0.452146	0.42943	0.949759	0.775732	False
2091	0.605	0.817183	1.35072	1.10322	False
2092	1.94698	2.57908	1.32465	1.08193	False
2093	1.20416	1.49565	1.24207	1.01448	False
2094	0.998403	1.29326	1.29532	1.05798	False
2095	1.13144	1.37447	1.21479	0.992205	False
2096	0.980788	1.40641	1.43396	1.17121	False
2097	3.1821	3.78798	1.1904	0.972282	False
2098	1.96271	2.39481	1.22016	0.996583	False
2099	0.510838	0.697009	1.36444	1.11443	False
2101	2.15158	2.51717	1.16992	0.95555	False
2102	1.98135	2.12309	1.07154	0.8752	False
2103	0.967413	1.28051	1.32364	1.08111	False
2104	1.44703	2.03975	1.40961	1.15132	False
2105	1.99783	2.59747	1.30015	1.06192	False
2106	0.617945	0.766297	1.24007	1.01285	False
2108	0.824751	1.03068	1.24968	1.0207	False
2109	2.64263	3.74833	1.41841	1.15851	False
2110	0.759415	0.945199	1.24464	1.01658	False
2112	0.213431	0.278566	1.30518	1.06603	False
2114	0.641943	0.847781	1.32065	1.07866	False
2115	1.05478	1.11712	1.0591	0.86504	False
2116	1.5287	2.08692	1.36516	1.11502	False
2118	3.06268	4.55195	1.48626	1.21393	False
2120	2.2747	2.81718	1.23849	1.01156	False
2121	1.16031	1.42607	1.22904	1.00384	False
2122	1.11885	1.33615	1.19422	0.975396	False
2123	1.53803	1.99791	1.29901	1.06099	False
2124	2.05856	2.50007	1.21448	0.991946	False
2125	1.67201	2.28827	1.36857	1.11781	False
2126	2.48047	2.91676	1.17589	0.960429	False
2127	2.16998	2.93926	1.35451	1.10632	False
2128	2.48734	3.57547	1.43747	1.17408	False
2129	1.00146	1.25946	1.25763	1.02719	False
2130	1.03229	1.24134	1.20251	0.98217	False
2131	1.41823	1.87332	1.32089	1.07886	False
2132	1.00758	1.20804	1.19895	0.979262	False
2133	0.977973	1.05425	1.07799	0.880469	False
2134	1.19443	1.36844	1.14569	0.935759	False
2135	0.966261	1.1436	1.18353	0.966672	False
2136	0.962845	1.08336	1.12517	0.919	False
2137	1.15801	1.50694	1.30132	1.06287	False
2138	1.14115	1.44356	1.265	1.03321	False
2139	1.15091	1.70599	1.4823	1.21069	False
2140	3.1645	3.5802	1.13136	0.924061	False
2141	3.28642	4.67389	1.42218	1.16159	False
2142	1.98591	2.68696	1.35301	1.10509	False
2143	0.924802	1.0063	1.08813	0.888747	False
2144	1.35162	1.77384	1.31238	1.07191	False
2145	1.13883	1.39821	1.22776	1.0028	False
2146	0.999213	1.15933	1.16024	0.947645	False
2147	0.839494	0.991936	1.18159	0.965083	False
2148	0.986791	1.2443	1.26096	1.02991	False
2149	0.895288	0.983237	1.09823	0.897002	False
2150	1.16509	1.20937	1.03801	0.84781	False
2152	1.06359	1.43964	1.35357	1.10555	False
2154	2.57481	3.6766	1.42791	1.16627	False
2157	0.974783	1.14202	1.17156	0.956894	False
2158	0.407523	0.522361	1.28179	1.04693	False
2159	2.88688	3.89423	1.34894	1.10177	False
2160	1.16715	1.386	1.18751	0.96992	False
2161	1.35375	1.59961	1.18162	0.965108	False
2163	1.01447	1.11137	1.09552	0.894785	False
2164	0.722966	0.885049	1.22419	0.99988	False
2165	0.836721	0.987646	1.18038	0.964092	False
2166	0.727373	0.749786	1.03081	0.841935	False
2168	3.06871	3.92776	1.27994	1.04541	False
2170	1.59612	2.10274	1.31741	1.07601	False
2171	1.47959	1.43188	0.967757	0.790433	False
2173	2.15625	2.66968	1.23812	1.01125	False
2174	2.34886	2.67142	1.13733	0.928931	False
2175	2.33835	2.9309	1.25341	1.02374	False
2177	0.719169	1.05857	1.47194	1.20223	False
2178	3.57736	4.85864	1.35817	1.1093	False
2179	0.655961	0.798906	1.21792	0.994754	False
2180	0.814004	0.849147	1.04317	0.85203	False
2181	1.27885	1.573	1.23001	1.00463	False
2182	0.785105	0.756078	0.963027	0.786569	False
2183	0.416143	0.478972	1.15098	0.940083	False
2185	0.947106	1.07277	1.13268	0.92514	False
2186	2.10504	2.40174	1.14095	0.931887	False
2187	3.38883	4.43314	1.30816	1.06846	False
2188	0.872745	1.13636	1.30205	1.06348	False
2189	2.49263	2.84002	1.13937	0.930598	False
2190	0.618373	0.697088	1.12729	0.920736	False
2191	1.77553	2.17062	1.22252	0.998512	False
2192	0.808851	0.990014	1.22398	0.999704	False
2193	0.677538	0.748356	1.10452	0.902137	False
2194	1.33612	1.50906	1.12944	0.92249	False
2195	1.60974	1.71151	1.06322	0.868404	False
2196	3.21269	4.1706	1.29816	1.0603	False
2197	2.35102	3.19298	1.35813	1.10927	False
2200	0.572201	0.650855	1.13746	0.92904	False
2202	1.27269	1.6531	1.2989	1.0609	False
2204	0.650234	0.780618	1.20052	0.980543	False
2205	1.19366	1.37575	1.15255	0.941364	False
2206	1.91754	2.3782	1.24023	1.01298	False
2207	0.699974	0.926338	1.32339	1.0809	False
2208	0.895904	1.23062	1.3736	1.12191	False
2209	1.01532	1.10546	1.08878	0.889281	False
2210	1.79225	2.31012	1.28895	1.05277	False
2211	0.59877	0.677426	1.13136	0.924059	False
2212	1.16026	1.44124	1.24217	1.01456	False
2213	1.50671	1.83356	1.21693	0.99395	False
2214	0.865713	0.971298	1.12196	0.916383	False
2215	1.0639	1.33462	1.25446	1.0246	False
2216	1.66777	2.0312	1.21791	0.994752	False
2218	1.32882	1.48944	1.12087	0.915492	False
2219	0.993119	1.29838	1.30737	1.06782	False
2221	0.451596	0.520898	1.15346	0.942108	False
2222	1.46801	1.49887	1.02102	0.833935	False
2223	1.94424	2.14242	1.10193	0.90002	False
2224	1.06084	1.12889	1.06415	0.86916	False
2225	0.796198	0.964026	1.21079	0.98893	False
2226	1.46651	1.78996	1.22056	0.996911	False
2227	1.30895	1.65368	1.26336	1.03187	False
2229	0.866757	1.16503	1.34412	1.09783	False
2232	3.16914	4.00596	1.26405	1.03243	False
2233	1.99253	2.54724	1.27839	1.04415	False
2234	1.15133	1.40673	1.22183	0.997954	False
2235	2.72413	3.17225	1.1645	0.951123	False
2236	0.804712	0.792226	0.984483	0.804094	False
2238	0.318617	0.393308	1.23442	1.00823	False
2239	0.680865	0.789762	1.15994	0.9474	False
2241	3.05978	4.19691	1.37164	1.12031	False
2242	2.25703	2.76061	1.22312	0.999001	False
2243	0.885064	0.933174	1.05436	0.861165	False
2244	1.12955	1.46665	1.29844	1.06052	False
2247	1.27532	1.49947	1.17577	0.960328	False
2248	0.303177	0.354483	1.16923	0.954985	False
2249	0.868129	1.04022	1.19823	0.978676	False
2250	1.79216	2.20206	1.22872	1.00358	False
2251	1.56049	2.01811	1.29326	1.05629	False
2252	0.93637	1.12674	1.20331	0.982821	False
2253	0.873711	0.942419	1.07864	0.880997	False
2254	0.632829	0.860072	1.35909	1.11006	False
2255	0.938905	1.1277	1.20108	0.981006	False
2256	1.01892	1.31381	1.28941	1.05315	False
2257	1.00565	1.22687	1.21998	0.996438	False
2258	1.48077	1.82828	1.23468	1.00845	False
2259	1.25898	1.49441	1.18701	0.969509	False
2260	1.50367	1.72908	1.14991	0.939208	False
2261	2.7967	2.99122	1.06955	0.873574	False
2262	0.90582	1.29075	1.42496	1.16386	False
2263	1.07187	1.30173	1.21445	0.991926	False
2265	2.27372	2.55336	1.12299	0.917219	False
2267	1.50676	1.75926	1.16758	0.953641	False
2268	0.998571	1.09332	1.09488	0.894262	False
2269	0.731794	0.807349	1.10325	0.901095	False
2270	2.15464	2.66482	1.23678	1.01016	False
2271	0.477801	0.458912	0.960467	0.784478	False
2273	2.49036	3.24485	1.30296	1.06421	False
2274	2.29308	2.8841	1.25774	1.02728	False
2275	1.23516	1.4643	1.18551	0.968288	False
2276	1.50637	1.79317	1.19039	0.97227	False
2277	1.15772	1.60946	1.3902	1.13547	False
2278	1.07205	1.25842	1.17384	0.958756	False
2279	1.41322	1.69235	1.19751	0.978087	False
2280	1.81031	2.30462	1.27305	1.03979	False
2281	0.798548	0.909171	1.13853	0.929914	False
2282	1.14896	1.30698	1.13754	0.929106	False
2283	1.07324	1.24253	1.15774	0.945603	False
2284	2.3919	2.79964	1.17046	0.955997	False
2285	0.794253	0.973995	1.2263	1.0016	False
2286	1.45354	1.84915	1.27217	1.03907	False
2287	0.488814	0.500172	1.02324	0.835747	False
2288	1.51074	1.54296	1.02133	0.834191	False
2290	0.929551	0.932399	1.00306	0.819271	False
2291	0.758054	0.796727	1.05102	0.858436	False
2292	0.85037	1.02745	1.20823	0.986847	False
2293	1.17608	1.27709	1.08589	0.886916	False
2294	1.59177	1.97353	1.23983	1.01266	False
2295	0.825998	0.931882	1.12819	0.921468	False
2296	0.500575	0.559218	1.11715	0.912453	False
2297	0.387299	0.430941	1.11268	0.908803	False
2298	1.42572	1.74104	1.22116	0.997405	False
2299	1.44623	1.93796	1.34001	1.09447	False
2300	2.63524	3.3692	1.27852	1.04425	False
2301	1.08503	1.21566	1.12039	0.915096	False
2302	1.60162	1.888	1.1788	0.962807	False
2303	1.87611	2.15026	1.14613	0.936119	False
2304	0.921284	1.04486	1.13413	0.926324	False
2305	1.52741	1.91017	1.2506	1.02145	False
2306	0.740366	0.817277	1.10388	0.901615	False
2307	3.23317	4.51341	1.39597	1.14018	False
2308	0.435184	0.345808	0.794624	0.649023	False
2309	0.878073	0.982719	1.11918	0.914108	False
2310	2.98126	3.64111	1.22133	0.997544	False
2311	0.948814	1.18712	1.25116	1.02191	False
2312	2.04084	2.32751	1.14047	0.931496	False
2313	1.8739	2.29572	1.2251	1.00062	False
2314	1.81699	2.38441	1.31229	1.07184	False
2317	0.67538	0.78055	1.15572	0.943954	False
2318	1.36663	1.82628	1.33634	1.09148	False
2319	2.40167	2.87266	1.19611	0.976944	False
2320	0.918642	0.935193	1.01802	0.831483	False
2321	2.00878	2.60204	1.29533	1.05799	False
2322	1.05845	1.32179	1.24879	1.01997	False
2323	0.502188	0.49154	0.978797	0.79945	False
2324	1.62055	1.96655	1.21351	0.991152	False
2325	2.22816	3.08071	1.38263	1.12928	False
2326	1.89182	2.4783	1.31001	1.06998	False
2327	1.78765	2.1156	1.18345	0.966604	False
2328	2.63158	2.86237	1.0877	0.888399	False
2329	0.547644	0.558563	1.01994	0.833052	False
2330	0.823555	0.866715	1.05241	0.859572	False
2331	2.01765	2.46021	1.21935	0.995921	False
2332	2.56978	3.64309	1.41766	1.1579	False
2334	1.5542	1.81532	1.16801	0.953995	False
2335	1.32696	1.62135	1.22185	0.99797	False
2336	1.22426	1.23551	1.00919	0.824274	False
2338	1.0141	1.0918	1.07662	0.879349	False
2339	0.884957	1.03545	1.17006	0.955667	False
2340	2.368	3.04455	1.28571	1.05012	False
2341	2.69231	3.19524	1.1868	0.96934	False
2342	1.47764	1.44919	0.980747	0.801042	False
2343	1.07289	1.25878	1.17326	0.958283	False
2346	2.67732	3.57024	1.33351	1.08917	False
2347	0.725565	0.846671	1.16691	0.953096	False
2348	0.775677	0.821206	1.0587	0.864708	False
2351	0.501887	0.493857	0.984	0.803699	False
2352	1.38025	1.49591	1.0838	0.885209	False
2353	0.561309	0.660813	1.17727	0.961556	False
2354	0.670831	0.757289	1.12888	0.922034	False
2355	2.47576	2.74966	1.11063	0.907129	False
2356	1.03409	1.36978	1.32462	1.08191	False
2357	2.29698	3.03424	1.32097	1.07893	False
2358	2.18287	2.81706	1.29053	1.05406	False
2359	0.833727	1.11593	1.33849	1.09323	False
2360	0.777265	0.966372	1.2433	1.01548	False
2361	1.59963	2.09981	1.31268	1.07216	False
2362	1.66235	1.99963	1.2029	0.982487	False
2365	1.06468	1.28714	1.20895	0.987432	False
2366	4.53113	5.68172	1.25393	1.02417	False
2367	1.76164	2.12943	1.20878	0.987288	False
2368	1.89258	2.10836	1.11401	0.909889	False
2369	1.84478	2.07767	1.12624	0.919879	False
2370	0.813551	0.916085	1.12603	0.919706	False
2371	1.66105	2.08537	1.25545	1.02541	False
2372	4.40394	6.16042	1.39884	1.14253	False
2373	0.703438	0.680344	0.96717	0.789953	False
2374	0.769697	0.786809	1.02223	0.834926	False
2375	1.34746	1.52404	1.13105	0.923804	False
2376	1.1394	1.26165	1.10729	0.904401	False
2377	0.839657	0.968729	1.15372	0.942321	False
2378	1.41269	1.81465	1.28454	1.04917	False
2379	2.60876	2.88015	1.10403	0.901736	False
2380	1.36353	1.57963	1.15849	0.946214	False
2381	1.26408	1.42517	1.12743	0.92085	False
2382	2.07715	2.40372	1.15722	0.945181	False
2383	1.75928	2.29391	1.30389	1.06498	False
2384	1.14291	1.00932	0.883115	0.721299	False
2385	2.4615	2.714	1.10258	0.90055	False
2386	1.92136	2.394	1.24599	1.01769	False
2387	0.769487	0.888217	1.1543	0.942793	False
2388	1.21557	1.48704	1.22333	0.999173	False
2389	2.25744	2.95599	1.30944	1.06951	False
2391	1.383	1.68768	1.22031	0.996706	False
2392	1.53245	1.85926	1.21326	0.990951	False
2393	0.843378	0.825093	0.97832	0.799059	False
2394	2.12224	2.60368	1.22685	1.00205	False
2395	0.652594	0.784587	1.20226	0.981965	False
2396	0.806497	0.963918	1.19519	0.976193	False
2397	0.857265	0.950789	1.1091	0.905873	False
2399	1.09386	1.18224	1.0808	0.882763	False
2400	1.14088	1.29662	1.13651	0.928267	False
2401	2.5456	3.18549	1.25137	1.02208	False
2402	1.0341	1.08547	1.04968	0.857341	False
2403	1.54129	1.65181	1.07171	0.875335	False
2404	0.98181	1.05498	1.07453	0.877641	False
2405	1.21624	1.34615	1.10682	0.904011	False
2407	0.59216	0.721242	1.21799	0.994811	False
2408	1.02413	1.12015	1.09375	0.893343	False
2409	0.940972	0.982291	1.04391	0.852632	False
2410	0.617972	0.559255	0.904985	0.739162	False
2411	0.96153	1.04942	1.09141	0.891429	False
2412	1.35011	1.47638	1.09352	0.893153	False
2413	3.59125	4.6201	1.28649	1.05076	False
2414	0.736993	0.910598	1.23556	1.00916	False
2415	1.7678	1.95403	1.10534	0.902807	False
2416	2.04684	2.5414	1.24162	1.01411	False
2418	3.09947	3.6914	1.19098	0.972751	False
2419	1.20999	1.00754	0.832684	0.680109	False
2420	2.18398	2.16439	0.991032	0.809442	False
2421	0.904323	0.997028	1.10251	0.900496	False
2422	2.18677	2.78478	1.27347	1.04013	False
2425	1.19522	1.35693	1.1353	0.927272	False
2427	3.47964	4.00806	1.15186	0.9408	False
2428	0.66637	0.834183	1.25183	1.02245	False
2429	1.92067	2.31252	1.20402	0.983403	False
2430	4.19158	5.98154	1.42704	1.16556	False
2431	1.31244	1.65323	1.25966	1.02885	False
2432	1.38791	1.7157	1.23618	1.00967	False
2433	2.83971	3.14145	1.10625	0.903552	False
2434	0.590401	0.575805	0.975278	0.796575	False
2435	1.02335	1.18678	1.1597	0.947206	False
2436	0.787105	0.800325	1.0168	0.830486	False
2437	0.606947	0.526634	0.867677	0.70869	False
2438	0.321264	0.344657	1.07281	0.87624	False
2439	1.70472	2.31761	1.35952	1.11041	False
2441	4.36356	5.76957	1.32222	1.07994	False
2442	2.02349	2.69544	1.33207	1.08799	False
2443	1.0392	1.23765	1.19097	0.972742	False
2444	0.487265	0.549837	1.12842	0.921653	False
2445	0.606369	0.561005	0.925187	0.755663	False
2446	0.673618	0.711605	1.05639	0.862827	False
2449	1.29198	1.27957	0.990396	0.808923	False
2450	0.559456	0.599607	1.07177	0.875386	False
2451	0.879637	0.839972	0.954908	0.779937	False
2452	2.51893	2.95688	1.17386	0.958772	False
2453	0.967019	1.12809	1.16657	0.952816	False
2454	4.24462	5.3264	1.25486	1.02493	False
2455	0.860421	0.855905	0.994752	0.812481	False
2456	1.04858	1.11422	1.0626	0.867893	False
2457	1.72473	2.32233	1.34649	1.09977	False
2458	0.826712	0.906083	1.09601	0.895184	False
2459	2.27689	2.87605	1.26315	1.0317	False
2460	1.19837	1.488	1.24168	1.01417	False
2462	1.07615	1.38183	1.28405	1.04877	False
2465	0.777369	0.906952	1.16669	0.952918	False
2466	1.07746	1.26305	1.17226	0.957461	False
2467	0.730614	0.822354	1.12557	0.919325	False
2468	1.43852	1.56698	1.0893	0.889706	False
2469	0.777589	0.703738	0.905026	0.739195	False
2470	2.64587	2.94659	1.11365	0.909596	False
2471	1.11033	1.27011	1.14391	0.934306	False
2472	2.06443	2.10604	1.02016	0.83323	False
2474	1.61399	1.82546	1.13102	0.923783	False
2475	0.486449	0.448776	0.922556	0.753513	False
2476	1.26037	1.21249	0.962015	0.785742	False
2477	1.75434	2.32543	1.32553	1.08265	False
2478	0.933141	0.762071	0.816673	0.667032	False
2479	1.28515	1.52808	1.18903	0.971159	False
2480	0.867238	0.998165	1.15097	0.940075	False
2481	1.28411	1.50806	1.1744	0.959208	False
2482	1.11791	0.886294	0.792813	0.647544	False
2483	1.86819	1.95909	1.04866	0.85651	False
2484	0.658453	0.716419	1.08803	0.88867	False
2487	0.988787	1.22221	1.23607	1.00958	False
2488	1.03401	1.24348	1.20258	0.982227	False
2489	1.26323	1.17534	0.930427	0.759943	False
2490	1.06492	1.12905	1.06022	0.865953	False
2491	1.22239	1.34189	1.09776	0.896617	False
2493	0.92961	1.04177	1.12065	0.915311	False
2494	1.02377	0.99418	0.971097	0.79316	False
2495	0.913689	1.10027	1.2042	0.983552	False
2496	0.540103	0.611767	1.13269	0.925141	False
2497	1.03522	1.18597	1.14563	0.935711	False
2498	1.06854	1.14809	1.07445	0.877575	False
2499	0.951318	1.05001	1.10374	0.901501	False
2500	0.490106	0.510619	1.04185	0.850953	False
2502	3.18483	3.62302	1.13759	0.929144	False
2503	1.35605	1.79105	1.32078	1.07877	False
2504	0.90344	0.926827	1.02589	0.83791	False
2505	1.16208	1.41335	1.21622	0.993369	False
2506	1.51834	1.81227	1.19359	0.974883	False
2507	1.01402	1.25815	1.24076	1.01341	False
2508	1.80282	1.89758	1.05256	0.859697	False
2509	0.590863	0.682438	1.15499	0.943355	False
2510	2.47633	2.87334	1.16032	0.947713	False
2511	1.25705	1.57002	1.24898	1.02012	False
2512	1.3157	1.53786	1.16886	0.954683	False
2513	3.05961	4.03162	1.31769	1.07625	False
2514	3.22087	3.69796	1.14812	0.937751	False
2515	0.722423	0.938646	1.2993	1.06123	False
2516	1.19443	1.06541	0.891983	0.728542	False
2518	1.128	1.42816	1.2661	1.03411	False
2519	0.525846	0.610112	1.16025	0.947653	False
2520	2.53818	2.39504	0.943604	0.770705	False
2521	2.00188	2.47367	1.23567	1.00925	False
2524	0.48118	0.47088	0.978594	0.799284	False
2525	1.67204	1.89097	1.13094	0.923711	False
2526	1.96154	2.38283	1.21478	0.99219	False
2527	0.91417	0.870624	0.952366	0.777862	False
2528	1.3191	1.49768	1.13538	0.927339	False
2529	2.12884	2.65434	1.24685	1.01838	False
2530	0.978787	1.0262	1.04844	0.85633	False
2531	1.55024	1.77709	1.14633	0.936287	False
2532	1.29935	1.21249	0.933157	0.762172	False
2534	1.48252	1.72973	1.16675	0.952963	False
2535	0.877926	0.889434	1.01311	0.827474	False
2536	1.45175	1.7452	1.20213	0.981864	False
2537	0.528542	0.528913	1.0007	0.817341	False
2538	0.847289	0.853913	1.00782	0.823153	False
2539	1.12261	1.28221	1.14217	0.932886	False
2540	1.33418	1.26954	0.951549	0.777194	False
2541	1.51187	1.69241	1.11942	0.914302	False
2542	1.38309	1.52878	1.10534	0.902803	False
2543	0.759934	0.846034	1.1133	0.909306	False
2544	0.509664	0.546407	1.07209	0.87565	False
2545	2.31129	2.31956	1.00358	0.81969	False
2546	1.19102	1.49043	1.25139	1.0221	False
2547	0.986317	1.11416	1.12962	0.922634	False
2548	0.637218	0.735066	1.15355	0.942186	False
2549	1.83821	2.33407	1.26975	1.03709	False
2550	1.0472	1.02756	0.981246	0.801449	False
